Prot_FDR_confidence;Accession;Description;SV1_Abund.;SV2_Abund.;SV3_Abund.;SV4_Abund.;SV5_Abund.;SV6_Abund.;SV7_Abund.;SV8_Abund.;SV9_Abund.;SV10_Abund.;SV11_Abund.;SV17_Abund.;SV20_Abund.;SV21_Abund.;SV22_Abund.;SV23_Abund.;SV24_Abund.;SV27_Abund.;SV29_Abund.;SV30_Abund.;SV31_Abund.;SV32_Abund.;SV33_Abund.;SV34_Abund.;SV38_Abund.;SV41_Abund.;SV42_Abund.;SV43_Abund.;SV44_Abund.;SV47_Abund.;SV48_Abund.;SV49_Abund.;SV51_Abund.;SV52_Abund.;SV53_Abund.;SV54_Abund.;SV55_Abund.;SV56_Abund.;SV57_Abund.;SV58_Abund.;SV59_Abund.;SV60_Abund.;SV61_Abund.;SV62_Abund.;SV63_Abund.;SV64_Abund.;SV65_Abund.;SV66_Abund.;SV67_Abund.;SV68_Abund.;SV69_Abund.;SV70_Abund.;SV71_Abund.;SV72_Abund.;SV73_Abund.;SV74_Abund.;SV75_Abund.;SV76_Abund.;SV77_Abund.;SV78_Abund.;SV79_Abund.;SV80_Abund.;SV81_Abund.;SV82_Abund.;SV83_Abund.;SV84_Abund.;SV85_Abund.;SV86_Abund.;SV87_Abund.;SV88_Abund.;Biological_Process;Cellular_Component;Molecular_Function;Amount_1;Percentage_1;Amount_2;Percentage_2;Amount_NSSI;Percentage_NSSI;Amount_HC;Percentage_HC
High;P62805;Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2;558322516.5;828875897.2;1116278879;1246715125;1142443332;1614342065;355312146.5;955197741.3;923186628.5;2440519926;434543497.8;1978014567;1301422786;525932107.1;767269887;4847666146;1697875955;2170713496;1099498436;796780962.9;336356741.8;195778416.1;400881927.4;38797332.76;191936289.8;278068196.2;935074628.1;542898629.3;429894718.3;727589329.9;528847686.8;703124884.8;555147799.6;250318636.8;1908219746;686742032.9;554879600.1;817883316.9;760567313.6;475733899.9;71959118.55;255168285.4;977414880.1;573127686.5;713265139.4;772894743.1;1160994625;1202601886;1196749687;1285889579;57828985.29;715216129.2;65114582.45;196537695;59104655;518319825.4;2380307261;257956524.6;395915980.6;327688267.1;76175089.32;63287815.68;273083020.1;732245136.9;448394351.6;383280338.2;67127714.5;514293749.7;486426147;749357848;"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;other biological processes";"non-structural extracellular;nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;O60814;Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3;480727083.1;1197833617;1601157391;1620307346;1498056061;1829801585;624219464.1;1828152740;1273489213;2960732797;711274469.6;2256527793;1134202219;895758253.8;965197173.6;2361740573;2074912398;2039973568;976028732.1;1509826173;543841594.6;409920050.4;808220992.9;57113675.04;690955120.5;881650563.8;2352581488;1281172848;1489725464;1901227808;1684954649;1292799499;1652910665;704333112.7;4660985959;1669626442;1355722187;1509727476;2181407070;1508993214;241379203.9;625769270.6;3155125637;1901090525;1892711107;2307471609;3463608811;3834705607;3508354379;3050421113;75029275.37;1835573818;93062973.56;392220696.8;117326571.9;1116422974;3125772656;842813228.6;1014385245;1415215276;162957692.6;202514840.4;738613694.5;1828586689;1097321897;1129384731;121374869;1287444037;918772771.5;1869787689;"cell organization and biogenesis;stress response;other biological processes";"non-structural extracellular;cytosol;nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;P84243;Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2;466412072.4;1184063035;1077808171;1804024248;1345789491;1373901846;416809790.7;1298559413;964057293.8;2122025521;644186727.1;1228888933;762838254.2;769139761.7;1235594246;2937325813;2579295980;860886877.7;715575528.8;2302280816;496452568.7;768229025.6;1158635303;109999352.5;990235166.8;878035181.6;1285297890;549335785.8;723310148.9;824897431.2;752231323.7;1324533472;845009634.1;389303101.7;1641838801;1074536662;1080880623;1860050940;1654263579;1459628099;218779383.8;644761450.1;751362671.3;1258178827;1132013267;1578476789;1872641176;1411738805;1452620183;1814347322;234909487.5;707789320.3;85303924.57;510638509.1;203995474.8;779274326.9;1754802801;763988310.4;967494060.9;548787302.9;135335296.1;184143381.9;681152021.9;764871920.1;701464263.2;917678919.6;157197271.2;968341023.5;428669520.8;1139639100;"cell organization and biogenesis;other biological processes";"non-structural extracellular;nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;A0A0G2JLE6;HCG2042992 OS=Homo sapiens OX=9606 GN=KRTAP4-8 PE=1 SV=1;405937387.5;3181414690;3668158167;631960384;1304335034;21272884;2882675759;4000767411;253418894;3150541930;1523786498;3615935121;3783287914;1762001679;10765427266;2176644169;3169256637;2677765318;1090011091;2645009549;1771494883;3339646968;3010661123;39378042.88;4854707569;3857611489;5394539112;8910723830;4912157559;3906424705;4173113337;4686141940;7073098926;2882070453;2286544116;4982621743;4949917342;3073052673;2546157329;4522024842;5006784295;1337710207;3929876218;5546188962;3426611372;12688513387;3781277331;5695029396;15278599520;996229287.5;41495396;420868696.3;20767844;430603236.5;618677915.6;1052920856;972624705.7;541243777.5;5923200865;2358079269;799122782.9;1003182974;1688267255;4806708574;1804271553;3906073321;809558594.5;2085438463;5675315891;6682374883;;cytoskeleton;;70;100;70;100;36;100;34;100
High;Q16777;Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4;373688348.1;397652771.9;800507808.6;897699862.6;877900209;1049037012;195689457;746579636.3;922465947.3;1645405095;337060861.6;1761167214;1377523045;379818351.8;309237737.1;4108878081;1106970784;2154072024;683016708.8;451204189.6;171236561.5;134776094.7;222033475.4;11433396.21;97539288.24;193142389.9;817950331.2;265058750.1;292615899.9;476375077.9;472937140.2;303785629.1;513551703.2;107736559.8;2589618924;434518025.7;271685191.2;326604812.5;238502730;306328748.6;42477734.84;116686826.8;640170092.3;336149602.4;371838114.3;369348715.8;651830239.5;1039958245;677233537.6;509950493.2;19587853.7;690904696.6;15383178.72;40446370.19;15800624.99;352886223;784657302.8;112065503.7;137550696.2;275648239.2;20336639.12;51601187.91;148641296.4;588392603.5;150450022;236333774.7;27579082.12;419982065.2;347147764.6;543939799.1;cell organization and biogenesis;"nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;Q9BYR7;Keratin-associated protein 3-2 OS=Homo sapiens OX=9606 GN=KRTAP3-2 PE=1 SV=1;350045408;1823421732;79685291;974583919;616444305.6;23721845;2062938262;4687466625;1325601780;3034470321;364726611.6;234632386.8;543810377.3;517220917.6;823762764.8;272705078;520020811;348152556.1;157265470.6;661311553.5;256500955.9;228074355;1045761571;14667504.88;4475547788;913169042;1566569800;1153304845;4008788835;1188520175;1047530095;930285403.7;3599680063;910171766.8;2425137167;2338597079;2849464453;836677158.2;576663088.5;905098711.7;549788067.6;189875070.4;820401916.5;929551633.3;653376254.8;2066396259;1443260424;2019690971;14108771.38;190744472;15746505;857396551.5;1233896.813;133031819.6;90884199.5;581160863.8;1467345299;86226659.75;1753236185;2790844604;217965538.4;188452062.3;976787841.1;2381155331;845674757.5;638434088.3;174413077.9;699470051.8;3322430217;779799453.6;;"cytosol;cytoskeleton";other molecular function;70;100;70;100;36;100;34;100
High;Q9BYQ6;Keratin-associated protein 4-11 OS=Homo sapiens OX=9606 GN=KRTAP4-11 PE=1 SV=2;340550756.4;3166185032;3081720597;1139067471;1377730925;425525821.6;3024003401;3738158543;713841129.1;3168457616;1357709977;3107728686;3479810890;1867973478;10433713406;2111915403;2735662276;2706708817;1049236115;2827551179;1613079422;3102431341;2847597049;148224673.1;5136709702;3750360944;4949599786;7776051890;4389886899;3520706076;4027915483;4555667596;7942587288;2871273273;2780334767;5794393361;5329337120;2791880897;2232937999;4107963546;4757649733;1332853197;3625802077;5448258925;3314817766;13348889210;3504124703;6048460831;12452303739;995060437.1;141490931;2145988190;125830349.9;441580452;622096765.6;1191290679;971861618;551488668.4;5141528976;1686841110;788605264.6;1029097942;1385466025;4480190724;1655796324;4795967119;836620855.7;1816186926;5582669676;5703512659;;"cytosol;cytoskeleton";;70;100;70;100;36;100;34;100
High;Q13835;Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2;329179183.7;559340935.3;1055325850;1376676785;989578899.2;1283324526;324461666.6;682237398.1;1434906440;2163777648;360675581.6;1865074793;1091222419;485140972.1;271751837.3;3033043776;1252838212;2008122646;727601836.6;630114595.3;268715451.6;95953455.1;111445476.1;52249594.23;131210115.7;251602272.6;972847966.8;546453838.5;512782164.4;677910857.7;664531353.7;320029711.7;244913757.3;163384228.3;2117943834;347996106.4;251038089;287536250.8;444516482.4;190735092.2;52675807.49;164933658.4;707282433.7;180153078.7;228740161;271375245.7;973775726.3;1008549454;964059891.2;1011100658;60030380.27;901863080.7;85381929.42;79139111.41;57746910.29;772738410.5;1082990950;177685756.8;188841306;474029947;34144984.17;76592097.46;112864412.4;542443863.5;173707836.6;195852304.9;64565553.84;380958200.3;446985328.7;295722032.8;"cell adhesion;cell organization and biogenesis;signal transduction;other biological processes";"plasma membrane;other membranes;cytoskeleton;nucleus;other cell component";"bone, tooth or skin structural activity;other molecular function";70;100;70;100;36;100;34;100
High;P0DPA2;V-set and immunoglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=VSIG8 PE=2 SV=1;314386708.1;651799672.9;1122922781;1623777326;811507357.3;861613134.1;528847687.1;1505158581;1564295212;2020002169;939163838.4;2278665501;1573689954;950227377.9;689206381.4;3033601433;1450049801;2352746445;460315766.7;835853482.9;390669372.9;147655257.8;285824716.2;42393377.13;219232182.1;448093456.1;954645546.7;826307926.9;1067013659;483159074.5;882082434.9;565519011.8;481685226.6;262764220.8;1180489681;505487396.1;504208996.3;575912965.3;1166514826;456019749.4;84339829.62;183574345.1;1152607485;345293859.8;380062294.5;524474785.8;1184452173;1903471808;1310765045;1266001257;61242120.86;615651672.5;74384733.72;128685206.3;95171802.13;489250868.7;875240243.1;334342704.7;361084108.3;627343249.7;65213796.9;104986889.1;356814745.7;850806023.8;343701992.6;517748149.5;103896720.4;484711239.9;445709005;620514239.3;;other membranes;;70;100;70;100;36;100;34;100
High;P47929;Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2;311122536.7;1592572642;926814986.5;1183931034;1103493608;554529801.9;892840555.6;1282456115;879827177.1;2390723249;506737553.7;1073839489;873267867.4;870843849.1;1511689954;1181656253;1500281363;716988311;599260849.2;695482643.4;545788945.8;662130027.4;795647472.2;162562992.5;289501050.5;742669113.5;1753410970;786173117.8;1285323443;718490141.1;1432357386;1750596909;1956538565;1274497882;2093804736;1085604456;1539611957;1624367805;1265987827;3235097500;1155989664;483827519.2;2338751699;2700247973;1177926690;1921414181;1254551345;1414453841;3576221176;611619045.1;262716037.9;1006777677;238560297.9;314206190.6;221684687.3;565908860.4;683814960.3;487353105;799222006.9;907598468.4;529817490.6;587990993.3;821771043.5;815608540.8;732619333.7;623807761.4;309144759.4;857457323;828179086.6;1448483900;"cell adhesion;other biological processes";"non-structural extracellular;cytosol;nucleus";other molecular function;70;100;70;100;36;100;34;100
High;Q8IUC3;Keratin-associated protein 7-1 OS=Homo sapiens OX=9606 GN=KRTAP7-1 PE=1 SV=2;297594537.1;1753012575;1831564087;226650608;567014676.3;254213581.5;343001380.9;881985720;2628895135;618788539.3;281478107;1688083045;621507427.5;869802545.5;914010668.5;1224682542;2827078223;743034895.9;239308903;747235718.5;465928786;263895769.1;543471476;65803917;10448687.63;367437136.8;921459407.4;461921126.5;167488964;831411681.5;173282177.8;850776488.6;4604146001;369569572.8;1200465486;1541301034;403219623.3;249926171.8;319900383.5;241656494.6;640175945.9;177687394;867343205.5;1906540931;1632741008;1835396008;1850362878;199773882.5;1702199617;170287308;89381812;1020965433;30983446.5;49025657.25;159974306.5;172891136;136355706.5;54016801;136453526;743432400;307552641.3;873420220.2;1544801983;73887760;293292206.5;980559341.3;146005145.8;71468356.38;3574633420;364727798.3;;cytoskeleton;;70;100;70;100;36;100;34;100
High;Q9BYQ0;Keratin-associated protein 9-8 OS=Homo sapiens OX=9606 GN=KRTAP9-8 PE=1 SV=2;286518932.3;142265736.5;96938193.5;63216846.5;692670318;;871275186;4039994469;41024349;2387051552;8687052.75;787726060;2422529720;359989888;72405024;242713918.9;126375275.5;647318752.3;292082742.6;959820744;58313212.25;42184578;1551744262;20632530.75;3812900760;74622312;111537107;2601609339;46820517.25;15864334.25;186450222;1997281250;1432063027;1939073308;1138232357;79800420.75;187899670;55691794;18495630;24276681.5;48004650.75;;129451328.5;2103883956;35380818.75;5183406736;4886686;4146323383;225969871;148829764.5;;996739962.3;6916492;60660348;24309974.13;556891504.5;263197735.8;110677176;1049043663;1187348371;174662766.5;36496975;630009132.5;626963108.2;49740195.63;137306896;275964234.5;60473420;2586971422;336667234.8;;"cytosol;cytoskeleton";;67;95.71;67;95.71;35;97.22;32;94.12
High;Q9BYR6;Keratin-associated protein 3-3 OS=Homo sapiens OX=9606 GN=KRTAP3-3 PE=1 SV=1;273621711.2;1298847795;2961122852;1670027434;841385024.1;371853737.4;894765802.9;2622176655;2182424085;2474177418;693701566.5;546451078.8;372500578.4;379275455.1;684748895.6;534708920.1;917982508.4;388969593.6;115848568.8;533908403.7;355616740.8;617412667.8;803557993.3;36420324.78;3618231623;934082219.5;2706300161;2703465959;3714693332;2248074348;2207385630;1172384506;2564563010;509381651.4;3108662213;1517448206;1921729133;955593845;1445709518;1018935375;747249916.1;256587165.3;2515679751;912277762;1037403514;2629757298;1421337753;3127986112;13291687244;373066750;14104719.19;1026280534;50851685.88;176048905.3;94488064.69;1025547448;933928015.3;281595636.1;1002190009;2094441797;241395188.8;340178010;844697183.1;1816487102;489427375.6;944259759.9;114093538;1241628958;2479900615;1571767013;;"cytosol;cytoskeleton";other molecular function;70;100;70;100;36;100;34;100
High;P31947;14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1;263521026.9;951321950;958367855.4;1165628369;849940680.3;926897874.9;371139512.9;894510624.9;1371778336;1773552498;327085195.6;1422385727;556768853.6;273871395.6;369142652.6;2839123914;873038583.7;1226262223;519750748.1;416154048.4;322696772.3;219760956.9;183816617.5;34102055.66;174811967.4;215699783;795189536.9;387817289.4;507527522.8;356201649.2;646072925.5;432702454.2;502498163.7;252775587.1;1756200487;518611907.8;586160619.4;165058952.3;417941484.3;601725812.7;180069330.2;100682038.8;887956666.5;692599935.5;237356099.4;355995885;627053210.4;1082964987;854356841.3;548837542.7;20593452.33;427836921.7;52511563.27;76599670.45;14927124.57;254270737.7;314686490.2;166700140.7;272158242.1;306852089.9;57065421.89;74439049.24;198061273.2;626437572.1;164081115;276235034.7;43489604.5;267949506;533681762.4;594092164.2;"cell organization and biogenesis;stress response;developmental processes;signal transduction;other biological processes";"non-structural extracellular;cytosol;nucleus";"enzyme regulator activity;other molecular function";70;100;70;100;36;100;34;100
High;A0A140TA67;Keratin-associated protein 9-6 OS=Homo sapiens OX=9606 GN=KRTAP9-6 PE=4 SV=1;252569489.1;1790323124;1045988068;511880262.3;881436860.1;107654270.8;2284144550;3859757934;371030709.5;2434109327;220745911;866939957.8;1711188536;325364499.9;1353655823;361927939.5;410709135.8;847224981.2;253027065.4;873242257.7;502860541.7;440164809.8;1471499189;11222611.4;3176808739;642268240.4;802318840.5;2297235398;873067349.9;540782576.7;660026154;2014425218;2255252284;1107993623;977489990.9;1293198562;927608090.2;602427287.3;403256819.3;570718108.7;520590443.8;196732154.8;786980631.5;1652269506;431672495.4;3120159070;462026554.6;2618020588;2139047852;255070436.2;26687029.24;843377150.3;10078708.63;172785877.5;103132751.9;469289641.7;407879655.7;199660494.5;1200358825;1157286768;236712251;99348919.31;763607657.7;1551261016;281681787.6;432078983.9;373317164.8;308534703.2;2555130175;718062284.8;;cytoskeleton;;70;100;70;100;36;100;34;100
High;P07355;Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;231538292.1;457593187.3;369676247.2;596228948.1;665015334.5;264204772.4;218312365;413099529.5;490225696.4;736747955.3;219598901.3;2013812667;268579907.2;185756631.8;135960753.9;589810167.8;349351733.5;1614472872;192923716.6;83939083.97;159188850.7;106678000.2;107438206.3;14547544.46;87645575.34;207695536.9;245716706.6;324163978.9;335758148.7;307883362.3;410211128;254813403.4;282890717;112481105.8;731862839.7;271347422.9;342249126.1;246940403.8;456679680.3;187327917.6;32540332.73;90863832.56;435797009.9;167458029.4;131830468.2;185694679.8;217381317.3;306657713.6;273945023.1;167003206.3;44183177.67;286188051.7;54111708.16;66450792.31;36181945.78;336131181.1;197398575.4;220947336.1;204469784.3;336402778.8;32021830.64;35986025.97;117875801.1;278934762.4;149260621;178162373.3;44097767.42;113399370;234715378.2;388164563.4;"cell organization and biogenesis;transport;developmental processes;other biological processes";"non-structural extracellular;extracellular matrix;plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component";"transporter activity;enzyme regulator activity;cytoskeletal activity;other molecular function";70;100;70;100;36;100;34;100
High;Q6MZM0;Ferroxidase HEPHL1 OS=Homo sapiens OX=9606 GN=HEPHL1 PE=1 SV=2;227602530.6;669447051;710453531.5;987200328.9;578942588.4;749446799.2;213935776.8;622194022.8;1202392372;1319431659;279962780.8;915680604.5;773791419.9;272200519.1;171279180.3;1209680741;522384708.8;1294132719;411306545.8;239608605.2;196028914.4;165857192.6;271853592.1;28761650.67;67356082.98;266284515.4;533670195.6;415499899.4;350765145.2;375715062.8;527716741.7;222133293.3;258430994.1;189956357.3;1369431847;387606932.3;293245293.8;182706854;399449951.9;133771655.6;56876101.65;154060096.4;887236371.7;253199190.2;250439933;239400397.6;623547231.8;852288067.4;857617409.6;568691816;42639944.28;466980545.2;78691687.19;113992424.5;33968209.85;404388430.8;472150362.4;152111768.2;190728492;348204274.9;58746596.14;86625081.64;144837580.1;385679863.5;116069084.2;201226181;80135395.19;235425467.2;515856226.8;405957645.5;"transport;other biological processes";"plasma membrane;other membranes";other molecular function;70;100;70;100;36;100;34;100
High;Q13228;Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2;225930869;858416704.1;1336874225;1432025923;795474635.4;1294300709;257299549.8;671950716;1068722296;1408254507;379571027.5;2366412889;1086203355;218692204.9;272114189.6;3159782906;504665447.6;1724795580;580911660.4;393178551.7;319494724.6;79134521.72;115530060.7;7497301.438;258558734.7;364597605.6;1385738420;535650691.8;702680074.1;562231547.3;508470859.3;404352295.6;410391048.5;187232139.3;1778764882;265246901.9;770303127.8;231483617.4;886574201.8;206070055.5;30776359.13;142127456;745452905.8;129738865;218666516.2;190384163.1;787473763.5;900524436;850605881.3;623473400.8;19573973.97;1023233379;21187473.5;73783237.97;43800393.94;907970094.1;1034029524;172747641.7;408140809.1;438419918.3;37867229.03;24229245.56;87570072.34;333277420.3;223551589.6;207553735.7;20648127.3;361636602.8;356024500.7;371865166.7;transport;"other membranes;cytosol;nucleus";other molecular function;70;100;70;100;36;100;34;100
